date,latitude,longitude,no2_satellite
2019-09-19,18.99,72.93,68.1634
2019-09-19,18.99,72.97,79.5242
2019-09-19,18.99,73.01,52.8026
2019-09-19,18.99,73.05,63.12
2019-09-19,19.03,72.77,71.6037
2019-09-19,19.03,72.81,94.0641
2019-09-19,19.03,72.85,96.2652
2019-09-19,19.03,72.89,86.1658
2019-09-19,19.03,72.93,96.3835
2019-09-19,19.03,72.97,81.1936
2019-09-19,19.03,73.01,72.4512
2019-09-19,19.03,73.05,50.4218
2019-09-19,19.07,72.77,68.1634
2019-09-19,19.07,72.81,97.2978
2019-09-19,19.07,72.85,124.0448
2019-09-19,19.07,72.89,121.928
2019-09-19,19.07,72.93,103.1995
2019-09-19,19.07,72.97,95.9867
2019-09-19,19.07,73.01,69.9891
2019-09-19,19.07,73.05,69.9825
2019-09-19,19.11,72.77,71.9267
2019-09-19,19.11,72.81,115.1737
2019-09-19,19.11,72.85,103.4249
2019-09-19,19.11,72.89,112.88
2019-09-19,19.11,72.93,110.3806
2019-09-19,19.11,72.97,81.299
2019-09-19,19.11,73.01,77.1414
2019-09-19,19.11,73.05,66.759
2019-09-19,19.15,72.77,68.1634
2019-09-19,19.15,72.81,82.2588
2019-09-19,19.15,72.85,84.1242
2019-09-19,19.15,72.89,72.2836
2019-09-19,19.15,72.93,68.1634
2019-09-19,19.15,72.97,72.9795
2019-09-19,19.15,73.01,46.9767
2019-09-19,19.15,73.05,56.9031
2019-09-19,19.19,72.77,76.2337
2019-09-19,19.19,72.81,77.8545
2019-09-19,19.19,72.85,88.7435
2019-09-19,19.19,72.89,76.9853
2019-09-19,19.19,72.93,68.0714
2019-09-19,19.19,72.97,76.3679
2019-09-19,19.19,73.01,70.7866
2019-09-19,19.19,73.05,62.0122
2019-09-19,19.23,72.77,68.1634
2019-09-19,19.23,72.81,68.1634
2019-09-19,19.23,72.85,60.7914
2019-09-19,19.23,72.89,64.1827
2019-09-19,19.23,72.93,77.4175
2019-09-19,19.23,72.97,60.273
2019-09-19,19.23,73.01,67.4458
2019-09-19,19.23,73.05,58.68
2019-09-19,19.27,72.77,68.1634
2019-09-19,19.27,72.81,47.1604
2019-09-19,19.27,72.85,64.2116
2019-09-19,19.27,72.89,63.6919
2019-09-19,19.27,72.93,48.1991
2019-09-19,19.27,72.97,52.5671
2019-09-19,19.27,73.01,53.0427
2019-09-19,19.27,73.05,69.1334
2019-09-19,19.31,72.77,47.8993
2019-09-19,19.31,72.81,45.7728
2019-09-19,19.31,72.85,44.282
2019-09-19,19.31,72.89,42.8613
2019-09-19,19.31,72.93,68.1634
2019-09-19,19.31,72.97,54.2291
2019-09-19,19.31,73.01,43.0952
2019-09-19,19.31,73.05,59.337
2019-09-19,19.35,72.77,68.1634
2019-09-19,19.35,72.81,42.2452
2019-09-19,19.35,72.85,46.6023
2019-09-19,19.35,72.89,59.4514
2019-09-19,19.35,72.93,55.2185
2019-09-19,19.35,72.97,47.1949
2019-09-19,19.35,73.01,56.6575
2019-09-19,19.35,73.05,68.1634
2019-09-20,18.87,72.77,34.164
2019-09-20,18.87,72.81,48.7688
2019-09-20,18.87,72.85,52.8644
2019-09-20,18.87,72.89,51.9745
2019-09-20,18.87,72.93,40.8865
2019-09-20,18.87,72.97,52.6489
2019-09-20,18.87,73.01,66.8186
2019-09-20,18.87,73.05,57.4447
2019-09-20,18.91,72.77,67.619
2019-09-20,18.91,72.81,73.0624
2019-09-20,18.91,72.85,69.4495
2019-09-20,18.91,72.89,61.6093
2019-09-20,18.91,72.93,50.3498
2019-09-20,18.91,72.97,47.2992
2019-09-20,18.91,73.01,58.8747
2019-09-20,18.91,73.05,47.0726
2019-09-20,18.95,72.77,68.7381
2019-09-20,18.95,72.81,63.075
2019-09-20,18.95,72.85,66.8186
2019-09-20,18.95,72.89,72.5712
2019-09-20,18.95,72.93,66.8186
2019-09-20,18.95,72.97,66.7621
2019-09-20,18.95,73.01,39.8173
2019-09-20,18.95,73.05,67.5307
2019-09-20,18.99,72.77,66.875
2019-09-20,18.99,72.81,81.2554
2019-09-20,18.99,72.85,87.4579
2019-09-20,18.99,72.89,80.6798
2019-09-20,18.99,72.93,87.1482
2019-09-20,18.99,72.97,83.8928
2019-09-20,18.99,73.01,54.2605
2019-09-20,18.99,73.05,66.8186
2019-09-20,19.03,72.77,66.9059
2019-09-20,19.03,72.81,86.5241
2019-09-20,19.03,72.85,97.3659
2019-09-20,19.03,72.89,97.5849
2019-09-20,19.03,72.93,102.8593
2019-09-20,19.03,72.97,78.5326
2019-09-20,19.03,73.01,68.9281
2019-09-20,19.03,73.05,66.8186
2019-09-20,19.07,72.77,88.3721
2019-09-20,19.07,72.81,98.2815
2019-09-20,19.07,72.85,120.8576
2019-09-20,19.07,72.89,66.8186
2019-09-20,19.07,72.93,113.921
2019-09-20,19.07,72.97,92.2693
2019-09-20,19.07,73.01,103.6568
2019-09-20,19.07,73.05,66.3117
2019-09-20,19.11,72.77,92.6117
2019-09-20,19.11,72.81,111.4873
2019-09-20,19.11,72.85,112.467
2019-09-20,19.11,72.89,108.4473
2019-09-20,19.11,72.93,93.4682
2019-09-20,19.11,72.97,82.206
2019-09-20,19.11,73.01,75.4553
2019-09-20,19.11,73.05,63.6741
2019-09-20,19.15,72.77,84.498
2019-09-20,19.15,72.81,66.8186
2019-09-20,19.15,72.85,84.7818
2019-09-20,19.15,72.89,84.7445
2019-09-20,19.15,72.93,84.1034
2019-09-20,19.15,72.97,65.1107
2019-09-20,19.15,73.01,83.8169
2019-09-20,19.15,73.05,72.1856
2019-09-20,19.19,72.77,70.1659
2019-09-20,19.19,72.81,76.4169
2019-09-20,19.19,72.85,83.5281
2019-09-20,19.19,72.89,74.5466
2019-09-20,19.19,72.93,66.8186
2019-09-20,19.19,72.97,66.0179
2019-09-20,19.19,73.01,66.1107
2019-09-20,19.19,73.05,60.5889
2019-09-20,19.23,72.77,63.52
2019-09-20,19.23,72.81,76.1794
2019-09-20,19.23,72.85,69.2813
2019-09-20,19.23,72.89,69.7639
2019-09-20,19.23,72.93,56.4199
2019-09-20,19.23,72.97,69.814
2019-09-20,19.23,73.01,61.5856
2019-09-20,19.23,73.05,62.199
2019-09-20,19.27,72.77,51.4274
2019-09-20,19.27,72.81,66.8186
2019-09-20,19.27,72.85,66.8186
2019-09-20,19.27,72.89,46.9465
2019-09-20,19.27,72.93,74.4167
2019-09-20,19.27,72.97,56.1114
2019-09-20,19.27,73.01,36.6132
2019-09-20,19.27,73.05,48.1557
2019-09-20,19.31,72.77,51.6591
2019-09-20,19.31,72.81,66.192
2019-09-20,19.31,72.85,55.8519
2019-09-20,19.31,72.89,44.2799
2019-09-20,19.31,72.93,57.4931
2019-09-20,19.31,72.97,53.3011
2019-09-20,19.31,73.01,49.33
2019-09-20,19.31,73.05,45.8077
2019-09-20,19.35,72.77,56.1754
2019-09-20,19.35,72.81,49.8379
2019-09-20,19.35,72.85,49.9116
2019-09-20,19.35,72.89,59.8122
2019-09-20,19.35,72.93,56.2162
2019-09-20,19.35,72.97,51.664
2019-09-20,19.35,73.01,41.8249
2019-09-20,19.35,73.05,43.2566
2019-09-21,18.87,72.77,55.2633
2019-09-21,18.87,72.81,47.5747
2019-09-21,18.87,72.85,55.0724
2019-09-21,18.87,72.89,59.3295
2019-09-21,18.87,72.93,62.5556
2019-09-21,18.87,72.97,69.6801
2019-09-21,18.87,73.01,40.4124
2019-09-21,18.87,73.05,47.9587
2019-09-21,18.91,72.77,55.4425
2019-09-21,18.91,72.81,50.2858
2019-09-21,18.91,72.85,65.2758
2019-09-21,18.91,72.89,62.3679
2019-09-21,18.91,72.93,64.7844
2019-09-21,18.91,72.97,66.1645
2019-09-21,18.91,73.01,61.1155
2019-09-21,18.91,73.05,69.724
2019-09-21,18.95,72.77,69.8593
2019-09-21,18.95,72.81,84.3329
2019-09-21,18.95,72.85,67.4063
2019-09-21,18.95,72.89,78.5428
2019-09-21,18.95,72.93,67.5259
2019-09-21,18.95,72.97,66.5985
2019-09-21,18.95,73.01,70.1212
2019-09-21,18.95,73.05,56.3713
2019-09-21,18.99,72.77,69.6801
2019-09-21,18.99,72.81,77.6967
2019-09-21,18.99,72.85,79.0817
2019-09-21,18.99,72.89,89.4827
2019-09-21,18.99,72.93,85.1364
2019-09-21,18.99,72.97,73.4526
2019-09-21,18.99,73.01,73.7462
2019-09-21,18.99,73.05,46.6787
2019-09-21,19.03,72.77,75.2626
2019-09-21,19.03,72.81,96.9789
2019-09-21,19.03,72.85,100.8077
2019-09-21,19.03,72.89,97.574
2019-09-21,19.03,72.93,94.735
2019-09-21,19.03,72.97,90.4125
2019-09-21,19.03,73.01,75.9662
2019-09-21,19.03,73.05,71.1723
2019-09-21,19.07,72.77,89.9027
2019-09-21,19.07,72.81,110.5564
2019-09-21,19.07,72.85,69.6801
2019-09-21,19.07,72.89,126.0627
2019-09-21,19.07,72.93,88.1853
2019-09-21,19.07,72.97,77.3236
2019-09-21,19.07,73.01,80.241
2019-09-21,19.07,73.05,69.6801
2019-09-21,19.11,72.77,82.7801
2019-09-21,19.11,72.81,107.7014
2019-09-21,19.11,72.85,69.6801
2019-09-21,19.11,72.89,117.6603
2019-09-21,19.11,72.93,95.1563
2019-09-21,19.11,72.97,76.2207
2019-09-21,19.11,73.01,74.6504
2019-09-21,19.11,73.05,75.0184
2019-09-21,19.15,72.77,69.6362
2019-09-21,19.15,72.81,77.9876
2019-09-21,19.15,72.85,99.3197
2019-09-21,19.15,72.89,90.4766
2019-09-21,19.15,72.93,103.69
2019-09-21,19.15,72.97,81.7615
2019-09-21,19.15,73.01,78.6864
2019-09-21,19.15,73.05,65.6251
2019-09-21,19.19,72.77,62.4611
2019-09-21,19.19,72.81,70.8364
2019-09-21,19.19,72.85,75.3346
2019-09-21,19.19,72.89,85.1089
2019-09-21,19.19,72.93,77.5929
2019-09-21,19.19,72.97,69.6801
2019-09-21,19.19,73.01,71.3894
2019-09-21,19.19,73.05,77.5311
2019-09-21,19.23,72.77,56.4859
2019-09-21,19.23,72.81,61.1118
2019-09-21,19.23,72.85,65.5445
2019-09-21,19.23,72.89,69.5782
2019-09-21,19.23,72.93,60.6197
2019-09-21,19.23,72.97,74.5866
2019-09-21,19.23,73.01,73.5319
2019-09-21,19.23,73.05,69.6801
2019-09-21,19.27,72.77,58.0529
2019-09-21,19.27,72.81,47.9151
2019-09-21,19.27,72.85,53.1944
2019-09-21,19.27,72.89,45.959
2019-09-21,19.27,72.93,56.219
2019-09-21,19.27,72.97,55.1718
2019-09-21,19.27,73.01,60.227
2019-09-21,19.27,73.05,53.466
2019-09-21,19.31,72.77,46.9507
2019-09-21,19.31,72.81,59.9104
2019-09-21,19.31,72.85,74.7288
2019-09-21,19.31,72.89,61.2087
2019-09-21,19.31,72.93,50.8161
2019-09-21,19.31,72.97,55.1097
2019-09-21,19.31,73.01,43.1405
2019-09-21,19.31,73.05,40.107
2019-09-21,19.35,72.77,69.6801
2019-09-21,19.35,72.81,51.9869
2019-09-21,19.35,72.85,69.6801
2019-09-21,19.35,72.89,48.4483
2019-09-21,19.35,72.93,41.1345
2019-09-21,19.35,72.97,69.6801
2019-09-21,19.35,73.01,40.4768
2019-09-21,19.35,73.05,48.8833
2019-09-22,18.87,72.77,44.6026
2019-09-22,18.87,72.81,58.457
2019-09-22,18.87,72.85,63.3742
2019-09-22,18.87,72.89,50.1641
2019-09-22,18.87,72.93,66.2045
2019-09-22,18.87,72.97,75.2226
2019-09-22,18.87,73.01,60.7029
2019-09-22,18.87,73.05,69.2327
2019-09-22,18.91,72.77,56.2933
2019-09-22,18.91,72.81,67.3329
2019-09-22,18.91,72.85,68.7534
2019-09-22,18.91,72.89,67.1665
2019-09-22,18.91,72.93,67.6317
2019-09-22,18.91,72.97,54.4578
2019-09-22,18.91,73.01,63.9999
2019-09-22,18.91,73.05,44.1043
2019-09-22,18.95,72.77,58.2421
2019-09-22,18.95,72.81,57.7464
2019-09-22,18.95,72.85,80.7561
2019-09-22,18.95,72.89,79.0646
2019-09-22,18.95,72.93,73.2377
2019-09-22,18.95,72.97,63.9471
2019-09-22,18.95,73.01,60.0611
2019-09-22,18.95,73.05,50.8358
2019-09-22,18.99,72.77,78.3465
2019-09-22,18.99,72.81,66.6739
2019-09-22,18.99,72.85,69.2327
2019-09-22,18.99,72.89,80.7077
2019-09-22,18.99,72.93,84.4284
2019-09-22,18.99,72.97,75.578
2019-09-22,18.99,73.01,79.5199
2019-09-22,18.99,73.05,60.1838
2019-09-22,19.03,72.77,89.5021
2019-09-22,19.03,72.81,94.7058
2019-09-22,19.03,72.85,87.3543
2019-09-22,19.03,72.89,94.3924
2019-09-22,19.03,72.93,86.3039
2019-09-22,19.03,72.97,69.2327
2019-09-22,19.03,73.01,70.493
2019-09-22,19.03,73.05,73.6877
2019-09-22,19.07,72.77,85.4829
2019-09-22,19.07,72.81,96.0899
2019-09-22,19.07,72.85,69.2327
2019-09-22,19.07,72.89,125.3949
2019-09-22,19.07,72.93,83.3164
2019-09-22,19.07,72.97,86.2727
2019-09-22,19.07,73.01,85.2555
2019-09-22,19.07,73.05,64.6802
2019-09-22,19.11,72.77,77.3283
2019-09-22,19.11,72.81,104.7971
2019-09-22,19.11,72.85,102.0089
2019-09-22,19.11,72.89,112.1796
2019-09-22,19.11,72.93,96.4595
2019-09-22,19.11,72.97,72.8433
2019-09-22,19.11,73.01,82.8991
2019-09-22,19.11,73.05,69.2327
2019-09-22,19.15,72.77,90.8459
2019-09-22,19.15,72.81,69.2327
2019-09-22,19.15,72.85,87.3829
2019-09-22,19.15,72.89,82.9522
2019-09-22,19.15,72.93,95.7547
2019-09-22,19.15,72.97,71.4124
2019-09-22,19.15,73.01,90.4795
2019-09-22,19.15,73.05,78.1871
2019-09-22,19.19,72.77,72.5238
2019-09-22,19.19,72.81,75.5091
2019-09-22,19.19,72.85,69.2327
2019-09-22,19.19,72.89,76.4507
2019-09-22,19.19,72.93,95.2291
2019-09-22,19.19,72.97,68.6815
2019-09-22,19.19,73.01,69.6121
2019-09-22,19.19,73.05,64.3847
2019-09-22,19.23,72.77,72.7588
2019-09-22,19.23,72.81,71.4647
2019-09-22,19.23,72.85,70.3543
2019-09-22,19.23,72.89,64.1673
2019-09-22,19.23,72.93,72.5505
2019-09-22,19.23,72.97,69.2327
2019-09-22,19.23,73.01,69.2327
2019-09-22,19.23,73.05,59.5465
2019-09-22,19.27,72.77,57.5533
2019-09-22,19.27,72.81,63.1471
2019-09-22,19.27,72.85,67.8161
2019-09-22,19.27,72.89,63.3083
2019-09-22,19.27,72.93,67.264
2019-09-22,19.27,72.97,59.4452
2019-09-22,19.27,73.01,63.3842
2019-09-22,19.27,73.05,49.7006
2019-09-22,19.31,72.77,69.2327
2019-09-22,19.31,72.81,56.6237
2019-09-22,19.31,72.85,68.8533
2019-09-22,19.31,72.89,62.5998
2019-09-22,19.31,72.93,69.2327
2019-09-22,19.31,72.97,69.2327
2019-09-22,19.31,73.01,50.7572
2019-09-22,19.31,73.05,41.2527
2019-09-22,19.35,72.77,39.1509
2019-09-22,19.35,72.81,61.6199
2019-09-22,19.35,72.85,61.2481
2019-09-22,19.35,72.89,55.278
2019-09-22,19.35,72.93,69.2327
2019-09-22,19.35,72.97,54.6056
2019-09-22,19.35,73.01,57.3415
2019-09-22,19.35,73.05,69.2327
2019-09-23,18.87,72.77,44.932
2019-09-23,18.87,72.81,55.6529
2019-09-23,18.87,72.85,55.9973
2019-09-23,18.87,72.89,66.1455
2019-09-23,18.87,72.93,62.3538
2019-09-23,18.87,72.97,41.2625
2019-09-23,18.87,73.01,49.9295
2019-09-23,18.87,73.05,47.9292
2019-09-23,18.91,72.77,62.968
2019-09-23,18.91,72.81,66.9129
2019-09-23,18.91,72.85,65.2584
2019-09-23,18.91,72.89,83.0421
2019-09-23,18.91,72.93,64.2576
2019-09-23,18.91,72.97,66.2267
2019-09-23,18.91,73.01,64.0315
2019-09-23,18.91,73.05,47.9505
2019-09-23,18.95,72.77,62.651
2019-09-23,18.95,72.81,79.2827
2019-09-23,18.95,72.85,87.2449
2019-09-23,18.95,72.89,66.1455
2019-09-23,18.95,72.93,67.0259
2019-09-23,18.95,72.97,77.3531
2019-09-23,18.95,73.01,64.0568
2019-09-23,18.95,73.05,69.4577
2019-09-23,18.99,72.77,79.7795
2019-09-23,18.99,72.81,88.5856
2019-09-23,18.99,72.85,100.8507
2019-09-23,18.99,72.89,101.8132
2019-09-23,18.99,72.93,85.1719
2019-09-23,18.99,72.97,64.4985
2019-09-23,18.99,73.01,64.0062
2019-09-23,18.99,73.05,80.2145
2019-09-23,19.03,72.77,88.8313
2019-09-23,19.03,72.81,87.9516
2019-09-23,19.03,72.85,99.4958
2019-09-23,19.03,72.89,112.9011
2019-09-23,19.03,72.93,110.5003
2019-09-23,19.03,72.97,84.2498
2019-09-23,19.03,73.01,84.4638
2019-09-23,19.03,73.05,66.1455
2019-09-23,19.07,72.77,90.746
2019-09-23,19.07,72.81,66.1455
2019-09-23,19.07,72.85,122.18
2019-09-23,19.07,72.89,130.3351
2019-09-23,19.07,72.93,66.1455
2019-09-23,19.07,72.97,76.1985
2019-09-23,19.07,73.01,75.0938
2019-09-23,19.07,73.05,60.2845
2019-09-23,19.11,72.77,87.6826
2019-09-23,19.11,72.81,97.7079
2019-09-23,19.11,72.85,107.6795
2019-09-23,19.11,72.89,103.0506
2019-09-23,19.11,72.93,83.4518
2019-09-23,19.11,72.97,97.0076
2019-09-23,19.11,73.01,86.1308
2019-09-23,19.11,73.05,57.1801
2019-09-23,19.15,72.77,83.4234
2019-09-23,19.15,72.81,76.1189
2019-09-23,19.15,72.85,90.0355
2019-09-23,19.15,72.89,93.8248
2019-09-23,19.15,72.93,84.335
2019-09-23,19.15,72.97,85.5341
2019-09-23,19.15,73.01,52.055
2019-09-23,19.15,73.05,58.2293
2019-09-23,19.19,72.77,80.3645
2019-09-23,19.19,72.81,64.8497
2019-09-23,19.19,72.85,76.9939
2019-09-23,19.19,72.89,90.8119
2019-09-23,19.19,72.93,95.5956
2019-09-23,19.19,72.97,66.1455
2019-09-23,19.19,73.01,64.4886
2019-09-23,19.19,73.05,77.7141
2019-09-23,19.23,72.77,66.1455
2019-09-23,19.23,72.81,60.0777
2019-09-23,19.23,72.85,58.5735
2019-09-23,19.23,72.89,78.3585
2019-09-23,19.23,72.93,68.4715
2019-09-23,19.23,72.97,56.1476
2019-09-23,19.23,73.01,60.064
2019-09-23,19.23,73.05,66.1455
2019-09-23,19.27,72.77,54.2917
2019-09-23,19.27,72.81,56.4772
2019-09-23,19.27,72.85,61.6208
2019-09-23,19.27,72.89,62.6849
2019-09-23,19.27,72.93,58.7927
2019-09-23,19.27,72.97,64.4142
2019-09-23,19.27,73.01,62.3433
2019-09-23,19.27,73.05,52.4593
2019-09-23,19.31,72.77,48.4175
2019-09-23,19.31,72.81,51.5072
2019-09-23,19.31,72.85,67.9573
2019-09-23,19.31,72.89,72.9979
2019-09-23,19.31,72.93,44.6929
2019-09-23,19.31,72.97,44.9168
2019-09-23,19.31,73.01,47.6429
2019-09-23,19.31,73.05,61.2958
2019-09-23,19.35,72.77,46.5686
2019-09-23,19.35,72.81,55.6712
2019-09-23,19.35,72.85,49.8501
2019-09-23,19.35,72.89,47.1969
2019-09-23,19.35,72.93,48.7658
2019-09-23,19.35,72.97,39.9503
2019-09-23,19.35,73.01,54.1398
2019-09-23,19.35,73.05,40.7632
2019-09-24,18.87,72.77,52.1842
2019-09-24,18.87,72.81,52.354
2019-09-24,18.87,72.85,73.198
2019-09-24,18.87,72.89,56.5358
2019-09-24,18.87,72.93,60.8618
2019-09-24,18.87,72.97,40.5427
2019-09-24,18.87,73.01,34.1616
2019-09-24,18.87,73.05,42.3271
2019-09-24,18.91,72.77,71.3896
2019-09-24,18.91,72.81,67.2962
2019-09-24,18.91,72.85,81.7816
2019-09-24,18.91,72.89,69.2012
2019-09-24,18.91,72.93,69.2012
2019-09-24,18.91,72.97,61.6213
2019-09-24,18.91,73.01,70.5532
2019-09-24,18.91,73.05,53.3757
2019-09-24,18.95,72.77,75.6925
2019-09-24,18.95,72.81,63.8208
2019-09-24,18.95,72.85,69.2012
2019-09-24,18.95,72.89,77.2337
2019-09-24,18.95,72.93,68.1888
2019-09-24,18.95,72.97,69.2012
2019-09-24,18.95,73.01,67.358
2019-09-24,18.95,73.05,67.6154
2019-09-24,18.99,72.77,90.9048
2019-09-24,18.99,72.81,69.2012
2019-09-24,18.99,72.85,99.8844
2019-09-24,18.99,72.89,82.1588
2019-09-24,18.99,72.93,69.2012
2019-09-24,18.99,72.97,82.207
2019-09-24,18.99,73.01,59.8818
2019-09-24,18.99,73.05,69.2012
2019-09-24,19.03,72.77,69.2012
2019-09-24,19.03,72.81,107.4226
2019-09-24,19.03,72.85,107.8812
2019-09-24,19.03,72.89,69.2012
2019-09-24,19.03,72.93,95.8917
2019-09-24,19.03,72.97,85.784
2019-09-24,19.03,73.01,69.1663
2019-09-24,19.03,73.05,53.8789
2019-09-24,19.07,72.77,95.3887
2019-09-24,19.07,72.81,101.4067
2019-09-24,19.07,72.85,126.1932
2019-09-24,19.07,72.89,122.8212
2019-09-24,19.07,72.93,101.4516
2019-09-24,19.07,72.97,85.8197
2019-09-24,19.07,73.01,76.625
2019-09-24,19.07,73.05,72.3814
2019-09-24,19.11,72.77,69.2012
2019-09-24,19.11,72.81,104.5673
2019-09-24,19.11,72.85,116.9566
2019-09-24,19.11,72.89,120.0672
2019-09-24,19.11,72.93,112.5328
2019-09-24,19.11,72.97,81.8505
2019-09-24,19.11,73.01,64.8135
2019-09-24,19.11,73.05,69.0669
2019-09-24,19.15,72.77,82.3769
2019-09-24,19.15,72.81,87.7438
2019-09-24,19.15,72.85,100.7695
2019-09-24,19.15,72.89,92.0994
2019-09-24,19.15,72.93,69.2012
2019-09-24,19.15,72.97,85.6028
2019-09-24,19.15,73.01,70.2283
2019-09-24,19.15,73.05,66.1261
2019-09-24,19.19,72.77,69.2012
2019-09-24,19.19,72.81,71.5325
2019-09-24,19.19,72.85,89.7685
2019-09-24,19.19,72.89,69.2012
2019-09-24,19.19,72.93,85.0821
2019-09-24,19.19,72.97,72.8366
2019-09-24,19.19,73.01,74.7885
2019-09-24,19.19,73.05,69.2362
2019-09-24,19.23,72.77,43.1316
2019-09-24,19.23,72.81,81.1622
2019-09-24,19.23,72.85,71.4518
2019-09-24,19.23,72.89,73.8415
2019-09-24,19.23,72.93,62.0559
2019-09-24,19.23,72.97,78.6489
2019-09-24,19.23,73.01,59.8368
2019-09-24,19.23,73.05,47.5692
2019-09-24,19.27,72.77,71.2494
2019-09-24,19.27,72.81,61.228
2019-09-24,19.27,72.85,69.2012
2019-09-24,19.27,72.89,64.2163
2019-09-24,19.27,72.93,56.7561
2019-09-24,19.27,72.97,66.8407
2019-09-24,19.27,73.01,55.2904
2019-09-24,19.27,73.05,58.8829
2019-09-24,19.31,72.77,49.3187
2019-09-24,19.31,72.81,69.2012
2019-09-24,19.31,72.85,54.1316
2019-09-24,19.31,72.89,63.3369
2019-09-24,19.31,72.93,55.6739
2019-09-24,19.31,72.97,56.036
2019-09-24,19.31,73.01,31.2851
2019-09-24,19.31,73.05,48.2951
2019-09-24,19.35,72.77,49.9352
2019-09-24,19.35,72.81,57.3301
2019-09-24,19.35,72.85,43.5442
2019-09-24,19.35,72.89,54.254
2019-09-24,19.35,72.93,69.2012
2019-09-24,19.35,72.97,59.9964
2019-09-24,19.35,73.01,47.5946
2019-09-24,19.35,73.05,47.9849
2019-09-25,18.87,72.77,54.186
2019-09-25,18.87,72.81,70.8596
2019-09-25,18.87,72.85,50.7644
2019-09-25,18.87,72.89,57.795
2019-09-25,18.87,72.93,53.9683
2019-09-25,18.87,72.97,54.4685
2019-09-25,18.87,73.01,57.1093
2019-09-25,18.87,73.05,34.7715
2019-09-25,18.91,72.77,61.5154
2019-09-25,18.91,72.81,62.8485
2019-09-25,18.91,72.85,76.3595
2019-09-25,18.91,72.89,61.346
2019-09-25,18.91,72.93,68.8241
2019-09-25,18.91,72.97,62.6357
2019-09-25,18.91,73.01,68.5811
2019-09-25,18.91,73.05,63.4986
2019-09-25,18.95,72.77,84.4348
2019-09-25,18.95,72.81,84.2625
2019-09-25,18.95,72.85,80.8784
2019-09-25,18.95,72.89,84.8928
2019-09-25,18.95,72.93,73.5859
2019-09-25,18.95,72.97,71.8958
2019-09-25,18.95,73.01,66.9358
2019-09-25,18.95,73.05,53.5177
2019-09-25,18.99,72.77,89.0148
2019-09-25,18.99,72.81,93.918
2019-09-25,18.99,72.85,101.9825
2019-09-25,18.99,72.89,70.8596
2019-09-25,18.99,72.93,85.314
2019-09-25,18.99,72.97,73.517
2019-09-25,18.99,73.01,70.8596
2019-09-25,18.99,73.05,69.8234
2019-09-25,19.03,72.77,76.9295
2019-09-25,19.03,72.81,87.6646
2019-09-25,19.03,72.85,111.1133
2019-09-25,19.03,72.89,107.5302
2019-09-25,19.03,72.93,102.4202
2019-09-25,19.03,72.97,79.671
2019-09-25,19.03,73.01,90.4034
2019-09-25,19.03,73.05,60.157
2019-09-25,19.07,72.77,85.6041
2019-09-25,19.07,72.81,98.5661
2019-09-25,19.07,72.85,136.4449
2019-09-25,19.07,72.89,118.9379
2019-09-25,19.07,72.93,96.5498
2019-09-25,19.07,72.97,109.1692
2019-09-25,19.07,73.01,90.7944
2019-09-25,19.07,73.05,78.59
2019-09-25,19.11,72.77,100.479
2019-09-25,19.11,72.81,70.8596
2019-09-25,19.11,72.85,128.1528
2019-09-25,19.11,72.89,112.9624
2019-09-25,19.11,72.93,104.2914
2019-09-25,19.11,72.97,70.8596
2019-09-25,19.11,73.01,88.3648
2019-09-25,19.11,73.05,49.8804
2019-09-25,19.15,72.77,73.8615
2019-09-25,19.15,72.81,103.6149
2019-09-25,19.15,72.85,93.0689
2019-09-25,19.15,72.89,108.8518
2019-09-25,19.15,72.93,86.058
2019-09-25,19.15,72.97,80.3919
2019-09-25,19.15,73.01,89.1131
2019-09-25,19.15,73.05,72.3834
2019-09-25,19.19,72.77,76.3292
2019-09-25,19.19,72.81,84.8345
2019-09-25,19.19,72.85,92.9299
2019-09-25,19.19,72.89,85.2983
2019-09-25,19.19,72.93,85.5196
2019-09-25,19.19,72.97,70.8596
2019-09-25,19.19,73.01,60.4205
2019-09-25,19.19,73.05,63.9149
2019-09-25,19.23,72.77,63.5923
2019-09-25,19.23,72.81,64.271
2019-09-25,19.23,72.85,74.609
2019-09-25,19.23,72.89,66.6028
2019-09-25,19.23,72.93,63.3342
2019-09-25,19.23,72.97,66.6156
2019-09-25,19.23,73.01,67.6098
2019-09-25,19.23,73.05,62.4594
2019-09-25,19.27,72.77,70.8596
2019-09-25,19.27,72.81,52.9439
2019-09-25,19.27,72.85,53.9179
2019-09-25,19.27,72.89,70.8596
2019-09-25,19.27,72.93,58.4278
2019-09-25,19.27,72.97,62.7009
2019-09-25,19.27,73.01,58.5557
2019-09-25,19.27,73.05,70.8596
2019-09-25,19.31,72.77,67.6502
2019-09-25,19.31,72.81,46.1546
2019-09-25,19.31,72.85,56.0489
2019-09-25,19.31,72.89,48.3459
2019-09-25,19.31,72.93,51.9617
2019-09-25,19.31,72.97,70.8596
2019-09-25,19.31,73.01,49.7811
2019-09-25,19.31,73.05,49.2536
2019-09-25,19.35,72.77,65.1775
2019-09-25,19.35,72.81,44.8554
2019-09-25,19.35,72.85,57.5224
2019-09-25,19.35,72.89,62.2507
2019-09-25,19.35,72.93,56.0214
2019-09-25,19.35,72.97,70.8596
2019-09-25,19.35,73.01,53.4967
2019-09-25,19.35,73.05,70.8596
2019-09-26,18.87,72.77,68.3863
2019-09-26,18.87,72.81,63.138
